DBCODE,ENTITY,QUALTRICSID,TIME,GEND,AGE,AGE_RANGE,INCO,EDU,RACE,ORG_DON,ORG_VOL,ENV_ID,INATT_CON,POL_OR,REL,SODES_1,SODES_2,SODES_3,SODES_4,SODES_5,SODES_6,SODES_7,SODES_8,SODES_9,SODES_10,SODES_11,SODES_12,SODES_13,MINC1_A1,MINC2_A2,MINC3_A3,MINC4_Z1,MINC5_Z2,MINC6_B1,MINC7_B2,MINC8_E1,MINC9_E2,MINC10_E3,MINC11_E4,MINC12_E5,MINC13_E6,MINC14_Z3,MINC15_Z4,MINC16_B3,MINC17_B4,MINC18_A4,MINC19_A5,MINC20_A6,MINC21_A7,MINC22_Z5,MINC23_Z6,MINC24_Z7,MINC25_Z8,MINC26_Z9,MINC27_B5,MINC28_B6,MINC29_B7,MINC30_B8,MINC31_E7,MINC32_E8,MINC33_E9,MINC34_E10,MINC35_Z10,MINC36_Z11,MINC37_Z12,MINC38_Z13,MINC39_Z14,MINC40_B9,MINC41_B10,MINC42_B11,MINC43_B12,MINC44_E11,MINC45_E12,MINC46_E13,MINC47_E14,TRT_CAT,TRT_ATT1,TRT_ATT2,TRT_ATT3,MOSA_1,MOSA_2,MOSA_3,HYDON1,HYDON2,HYDON3,MC1_MFI1,MC2_MFI2,MC3_MFB1,MC4_MFB2,MC5_MWH,MC6_MWNH,MC7_EMO,DON,DON2
SS007,1,720,579,1,70,6,5,6,3,2,2,2,1,5,1,2,2,2,1,1,2,1,2,1,1,1,2,1,7,6,7,6,6,6,5,5,4,5,6,3,4,1,1,1,6,5,7,6,6,6,6,6,6,1,4,4,1,1,6,1,6,6,7,7,7,7,1,5,5,1,1,7,1,7,7,4,6,6,6,6,6,5,1,25,1,6,6,4,6,6,6,5,5,1
SS007,1,721,26776,2,39,3,6,6,3,2,2,2,1,3,1,1,2,1,2,2,1,1,2,1,2,1,1,1,6,3,7,3,3,6,2,3,5,3,6,3,5,2,1,1,3,7,7,6,6,6,6,3,5,2,2,5,2,1,6,2,6,5,6,5,3,4,1,2,3,2,1,5,2,5,5,3,6,6,3,3,5,3,2,0,0,5,2,3,5,3,6,2,0.94,1
SS007,1,722,1803,2,42,3,3,3,3,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,3,6,6,5,4,3,5,5,3,6,5,2,4,2,5,1,7,7,7,6,4,5,7,3,6,1,3,7,1,1,7,1,6,6,5,5,7,3,1,5,7,3,1,7,1,6,6,4,6,6,4,6,4,5,1,30,1,6,5,3,4,5,5,5,0.21,1
SS007,1,723,497,2,39,3,5,2,3,1,2,2,1,3,2,2,1,1,2,2,2,2,2,1,2,1,2,1,7,3,7,6,6,3,5,7,2,6,6,2,6,3,5,3,7,7,7,7,7,6,7,6,6,3,3,6,2,2,7,2,7,6,7,7,6,6,2,3,6,3,2,7,2,7,7,3,7,7,6,6,7,6,1,100,1,6,5,5,6,5,7,5,5,1
SS007,1,724,376,1,63,5,5,6,99,1,2,3,1,7,1,2,2,2,2,1,2,1,2,1,2,2,1,1,6,7,7,6,6,2,6,7,1,7,7,1,7,6,4,1,7,7,7,7,7,7,7,7,7,5,6,7,6,5,7,4,7,7,7,7,7,7,4,7,7,5,4,7,5,7,7,3,7,7,4,6,4,7,2,0,0,7,7,5,7,7,7,4,5,1
SS007,1,725,495,2,39,3,4,7,3,2,2,2,2,7,1,2,2,1,2,2,2,1,2,1,2,2,2,1,7,4,7,7,7,4,4,7,1,7,7,1,7,4,1,1,4,5,7,7,7,7,7,7,7,4,5,7,1,1,7,4,7,7,4,7,4,5,1,1,7,1,1,5,1,7,7,4,7,7,5,5,5,7,2,0,0,7,7,4,3,4,7,5,5,1
SS007,1,726,649,2,48,4,6,6,3,2,2,2,1,2,3,2,2,1,2,2,2,1,2,1,2,2,1,1,5,4,7,5,5,6,5,4,4,4,5,3,5,2,2,1,5,7,7,7,7,5,5,5,5,2,1,1,1,1,5,1,5,5,5,5,4,4,2,2,2,2,2,4,2,5,5,1,5,6,5,4,4,4,2,0,0,5,4,4,4,3,4,2,0,0
SS007,1,727,508,2,46,4,6,6,3,2,2,3,1,4,3,2,2,1,2,1,1,1,2,1,2,1,2,2,6,4,7,5,6,4,5,6,1,7,6,1,6,5,5,4,6,5,7,7,7,7,7,6,6,2,5,5,1,4,7,2,6,6,6,6,6,6,4,5,5,1,3,6,2,6,6,3,7,7,6,6,6,6,1,100,1,5,6,4,5,1,7,6,5,1
SS007,1,728,349,2,42,3,4,6,3,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,6,7,7,6,7,7,7,7,1,7,6,1,7,5,5,1,5,7,7,7,7,7,7,7,7,1,5,5,1,1,7,1,5,6,7,7,7,7,1,3,6,2,1,7,1,7,7,7,7,7,5,6,7,7,2,0,0,7,7,6,7,5,6,6,0,0
SS007,1,729,341,1,45,4,5,6,3,2,1,1,1,2,3,2,2,2,2,1,2,1,2,1,2,2,2,2,7,7,7,7,7,5,7,7,1,3,7,1,1,1,6,1,4,7,7,7,7,7,7,7,7,1,4,6,2,2,7,1,7,7,7,7,7,7,1,3,7,2,1,7,1,7,7,6,7,7,5,4,5,7,2,0,0,7,4,1,7,7,7,5,4.99,1
SS007,1,730,967,2,75,7,4,3,3,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,6,6,6,6,5,4,5,5,2,6,6,2,6,5,5,4,6,6,6,6,6,6,6,6,6,5,5,5,5,4,6,5,6,6,6,6,6,6,5,5,5,5,5,6,4,6,6,4,6,6,6,6,7,7,1,100,1,6,6,5,6,7,7,6,0.01,1
SS007,1,731,860,1,69,6,4,6,3,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,6,5,7,7,7,3,7,7,1,7,7,1,7,1,1,1,7,7,7,7,7,7,7,7,7,1,6,7,1,1,7,1,7,7,7,7,7,7,2,6,7,1,1,7,1,7,7,2,7,7,7,7,7,7,1,25,1,7,7,7,7,7,7,7,5,1
SS007,1,732,413,1,20,1,3,3,3,1,1,1,1,6,2,2,1,1,2,1,2,1,2,1,2,1,2,1,6,6,7,5,6,2,5,7,1,7,7,1,7,4,5,3,6,7,7,7,7,7,7,3,7,1,6,6,1,1,7,1,7,6,7,7,4,7,4,5,6,1,1,7,1,7,6,3,7,7,7,7,7,6,1,10,1,5,5,4,6,4,7,6,2.5,1
SS007,1,733,1741,2,54,4,8,6,3,2,2,3,1,5,2,2,1,2,2,2,1,2,1,2,2,1,1,2,5,6,6,4,4,6,1,4,3,5,5,3,4,5,1,1,4,7,7,7,7,7,6,6,6,2,2,3,2,1,7,1,4,4,7,4,6,4,1,5,5,4,1,7,2,7,7,3,6,6,5,6,5,5,2,0,0,5,5,3,6,5,5,4,5,1
SS007,1,734,1231,1,58,5,5,1,3,2,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,4,5,7,5,5,3,4,5,4,4,4,3,4,3,3,3,6,5,6,5,5,5,6,5,4,3,4,5,3,2,3,1,5,5,6,7,7,4,2,4,5,2,2,4,1,6,6,5,4,5,4,5,5,4,2,0,0,5,4,4,5,5,5,4,5,1
SS007,1,735,452,2,44,3,99,2,99,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,5,3,7,7,6,2,6,7,2,7,7,1,7,3,1,2,7,7,7,7,5,6,7,3,5,1,5,6,1,1,7,1,6,6,5,5,5,5,1,5,6,1,1,7,1,6,6,2,7,7,3,6,6,7,1,40,1,6,7,7,6,7,7,6,2.5,1
SS007,1,736,711,2,63,5,3,3,3,2,2,1,1,3,2,1,1,2,1,2,1,2,1,1,2,1,1,2,7,4,6,6,5,4,5,7,1,7,7,2,7,4,4,1,4,6,7,7,5,6,6,6,6,2,6,6,6,4,7,4,7,7,6,6,6,6,1,4,6,4,4,7,2,7,7,2,6,6,4,5,4,4,2,0,0,5,7,4,6,7,6,4,0.01,1
SS007,1,737,487,1,29,2,3,6,6,1,2,3,1,6,2,2,1,2,2,1,2,1,2,1,1,2,1,2,5,6,7,7,6,3,4,7,1,7,7,1,7,7,5,2,6,6,7,5,5,7,6,6,6,3,4,5,3,3,7,4,7,6,5,5,5,5,3,4,5,5,4,5,4,5,5,4,6,7,3,5,5,6,1,10,1,7,5,5,6,4,7,5,3,1
SS007,1,738,824,2,41,3,6,3,3,2,2,1,1,7,1,2,2,2,2,1,1,1,2,1,1,2,2,1,7,1,7,7,7,1,7,7,1,7,7,1,7,4,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,4,7,2,0,0,7,7,7,7,7,7,4,0,0
SS007,1,739,736,1,74,6,5,6,3,2,3,1,1,4,2,2,2,2,2,1,1,2,2,1,2,2,2,2,7,6,7,4,5,2,6,4,3,3,6,2,6,2,4,1,5,7,7,7,7,5,5,4,4,4,4,4,2,2,5,2,6,6,6,6,4,4,4,6,6,1,2,4,3,6,6,1,5,6,4,5,5,5,2,0,0,4,4,5,5,4,6,4,0.09,1
SS007,1,740,835,2,29,2,3,3,1,1,2,1,1,6,3,2,2,2,2,1,2,1,2,1,1,2,1,2,4,6,6,6,5,2,6,5,2,6,4,3,6,6,6,4,6,4,4,4,4,5,4,4,4,4,4,4,4,4,2,4,2,4,1,4,4,4,4,4,2,4,1,1,1,4,4,7,5,4,5,5,4,5,1,5,1,3,5,2,5,5,4,4,5,1
SS007,1,741,652,1,39,3,5,7,3,2,2,1,1,7,2,2,1,2,1,1,1,2,2,1,1,1,2,2,6,5,7,7,7,5,5,7,1,6,7,1,6,6,2,3,5,7,7,7,7,7,7,7,7,4,4,4,3,3,7,4,7,7,7,7,7,7,7,7,7,6,5,7,4,7,7,2,7,7,6,7,7,7,1,10,1,7,5,1,7,6,6,7,5,1
SS007,1,742,799,2,68,6,6,6,3,2,2,3,1,4,2,2,2,2,2,1,2,1,2,1,2,2,1,1,7,7,7,5,6,5,4,5,3,6,5,3,6,1,1,1,5,6,7,5,5,5,5,5,5,4,4,5,4,2,5,1,6,6,6,6,4,5,1,1,4,1,1,5,1,5,5,1,6,6,6,5,5,6,2,0,0,5,4,4,5,6,6,4,5,1
SS007,1,743,607,1,56,5,7,6,3,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,5,5,7,7,7,4,4,7,1,7,7,1,7,5,7,1,5,4,7,7,7,7,7,7,7,5,4,6,2,2,7,2,7,7,7,7,7,7,4,5,7,4,4,7,4,7,7,5,7,7,7,7,7,7,2,0,0,7,7,7,7,7,7,7,5,1
SS007,1,744,529,2,35,3,4,6,3,2,2,1,1,7,1,2,1,1,1,1,1,2,1,1,2,1,2,2,4,4,7,5,3,7,1,3,5,1,6,3,6,1,1,1,1,7,7,7,7,6,6,6,6,4,1,4,1,1,6,1,6,6,6,6,6,6,1,1,6,1,1,4,1,6,6,3,5,5,3,4,4,4,2,0,0,6,4,2,6,5,5,2,0,0
SS007,1,745,645,1,49,4,2,4,3,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,2,6,4,5,5,6,2,6,6,1,5,6,1,5,4,2,1,6,6,7,7,5,6,6,4,6,3,4,6,2,1,6,1,6,6,6,6,5,6,2,5,6,4,1,5,1,6,6,5,6,6,6,6,6,5,1,100,1,5,6,4,6,5,6,5,4.97,1
SS007,1,746,474,1,58,5,6,2,3,2,2,2,1,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,7,4,7,7,7,1,3,4,4,4,4,4,4,1,5,1,4,4,7,7,7,7,7,7,7,4,4,4,2,1,7,2,6,7,7,7,7,4,2,2,4,3,2,7,2,5,6,4,6,6,6,6,6,6,2,0,0,5,6,5,5,1,7,4,2,1
SS007,1,747,625,1,56,5,3,4,3,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,7,7,7,6,6,4,4,6,2,6,6,2,6,5,6,2,6,7,7,7,7,7,7,7,7,3,2,5,2,1,7,2,7,7,7,7,7,7,2,2,6,6,2,7,2,7,7,6,6,6,5,5,5,6,2,0,0,5,3,3,3,6,5,4,0,0
SS007,1,748,933,2,80,7,5,4,3,2,2,3,1,4,2,2,2,2,2,1,2,1,2,1,1,1,2,1,4,4,5,1,4,4,3,4,4,7,7,1,7,1,1,1,7,7,7,7,4,7,7,7,7,1,4,7,1,1,7,1,4,4,1,1,1,1,7,4,4,7,7,7,7,4,4,1,7,7,4,7,4,4,2,0,0,7,4,4,4,7,7,4,0.19,1
SS007,1,749,479,2,37,3,5,6,3,2,2,1,1,6,1,1,2,1,1,2,1,2,1,2,2,1,1,2,6,7,7,5,7,5,5,6,7,7,7,1,7,6,6,3,7,7,7,7,7,7,7,7,7,6,6,7,5,4,7,6,7,7,7,6,7,7,7,7,7,5,5,7,5,7,7,6,6,7,6,6,6,6,2,0,0,6,6,6,7,7,7,6,5,1
SS007,1,750,1049,1,32,2,99,1,99,2,2,2,1,4,1,2,2,2,2,1,2,1,2,1,2,1,2,1,7,7,7,6,7,1,7,7,1,5,7,1,3,1,7,1,7,7,7,1,4,5,3,1,1,7,7,7,1,7,7,7,7,5,7,7,7,1,7,7,1,7,7,7,7,7,7,6,7,7,7,7,7,7,1,10,1,7,7,7,7,7,7,7,2.63,1
SS007,1,751,816,1,61,5,2,2,3,2,2,3,1,2,3,2,1,1,2,1,2,1,2,1,2,2,1,1,6,3,6,5,5,4,4,5,4,5,6,3,5,3,5,2,5,7,7,7,7,7,7,7,7,6,6,6,5,2,7,4,7,7,6,6,6,6,4,5,6,5,2,6,4,7,7,7,7,7,6,6,6,6,2,0,0,7,6,5,6,6,6,5,5,1
SS007,1,752,773,2,19,1,1,2,1,2,2,2,1,4,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,4,4,3,1,2,4,6,5,5,2,2,2,4,6,7,6,6,6,6,2,7,2,1,1,1,7,6,3,1,4,4,4,6,7,7,7,7,7,4,6,2,1,4,1,6,7,2,7,7,7,7,7,7,2,0,0,7,4,1,7,7,7,7,3.51,1
SS007,1,753,746,1,54,4,6,2,3,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,6,4,6,5,6,3,4,5,3,5,6,3,4,3,3,1,6,6,6,6,6,6,5,5,4,3,3,3,2,2,3,2,3,4,5,5,5,3,3,3,3,3,2,3,2,3,3,4,6,6,6,6,5,5,1,100,1,6,4,5,6,6,4,5,2.5,1
SS007,1,754,752,2,51,4,6,6,3,2,2,2,1,4,2,1,1,1,1,2,2,2,1,2,2,1,1,2,6,1,7,7,7,4,4,7,1,7,7,1,7,1,2,1,4,7,7,7,7,7,7,7,7,2,2,4,3,1,7,1,7,7,7,7,7,7,2,4,6,5,3,7,3,7,7,3,7,7,7,4,6,6,2,0,0,4,4,4,4,4,7,4,5,1
SS007,1,755,752,1,31,2,4,3,3,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,7,7,7,7,7,1,7,7,1,7,7,1,7,7,5,1,7,7,7,7,7,7,7,7,7,4,7,7,1,3,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,200,1,7,7,4,7,7,7,7,0,0
SS007,1,756,672,1,62,5,99,4,3,2,2,1,1,1,3,2,2,2,2,1,2,1,2,1,2,2,2,1,6,6,6,7,7,2,2,6,3,6,6,2,6,6,6,4,6,6,6,6,6,6,6,6,6,4,5,6,5,4,6,2,6,6,6,6,6,6,4,5,6,4,3,6,3,6,6,4,6,6,6,6,6,6,2,0,0,6,6,6,6,4,6,6,5,1
SS007,1,757,642,1,26,2,4,6,3,1,2,2,1,1,3,1,2,2,2,1,2,2,2,1,2,2,1,1,7,7,7,6,6,3,6,7,2,6,6,1,6,3,5,3,7,7,7,7,6,6,6,7,5,4,4,7,3,3,5,3,6,5,6,5,7,5,3,6,7,3,2,6,3,5,5,7,7,7,5,7,6,6,1,20,1,7,6,5,7,7,7,6,1.29,1
SS007,1,758,714,2,35,3,4,6,2,1,2,3,1,7,1,2,2,2,2,1,2,1,1,1,2,2,2,2,6,6,7,7,7,1,5,6,1,7,7,1,6,6,1,1,5,7,7,7,7,7,7,7,7,3,4,4,1,1,7,1,6,6,7,7,7,7,2,3,4,1,2,7,1,6,6,1,6,6,4,4,5,5,1,50,1,7,4,3,5,6,6,5,5,1
SS007,1,759,375,1,42,3,6,3,1,2,2,2,1,6,3,2,2,2,2,1,2,1,1,2,2,1,1,2,7,7,7,7,4,4,4,7,3,6,6,3,3,1,4,3,7,7,7,7,7,4,4,4,4,4,4,3,3,5,6,4,6,6,4,4,4,4,4,4,4,2,2,4,2,4,4,3,4,5,5,4,5,5,2,0,0,7,7,7,7,1,7,3,0,0
SS007,1,760,808,2,75,7,6,8,3,1,2,1,1,7,2,2,1,2,2,2,1,1,2,2,2,2,2,1,6,6,7,4,3,3,2,6,2,6,7,2,6,2,3,1,6,7,7,7,7,4,4,4,4,3,2,4,3,1,6,3,7,7,6,6,6,6,4,5,5,5,3,6,2,7,7,3,7,7,5,5,5,7,1,75,1,6,5,4,6,5,6,5,5,1
SS007,1,761,607,2,67,6,7,7,3,1,2,1,1,6,1,2,1,1,2,2,1,2,1,2,2,1,1,2,6,6,7,5,5,5,3,5,5,6,5,6,5,6,5,7,6,6,6,6,6,6,6,4,5,3,3,5,2,1,7,1,6,5,6,5,4,4,2,3,6,2,1,7,1,6,5,1,6,6,6,5,5,5,2,0,0,6,6,2,6,6,5,4,0,0
SS007,1,762,747,2,33,2,1,6,3,2,2,2,1,6,1,1,1,1,2,2,2,1,2,2,2,2,2,2,6,4,6,5,4,7,2,5,4,4,4,4,5,1,6,1,1,7,7,6,6,6,6,3,6,1,3,4,1,1,5,1,6,6,5,4,4,4,3,6,6,3,4,5,3,5,4,3,4,5,3,3,4,3,2,0,0,2,4,7,4,3,6,1,0,0
SS007,1,763,782,2,47,4,2,1,3,2,2,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,5,5,3,5,5,5,5,5,3,5,1,1,1,6,7,7,7,7,7,7,7,7,1,4,7,7,1,7,1,7,7,1,1,1,5,7,1,1,5,7,1,7,1,1,3,7,7,7,7,7,7,2,0,0,7,7,7,7,5,7,6,5,1
SS007,1,764,428,1,39,3,4,6,3,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,6,3,5,5,5,5,3,4,5,5,5,4,5,3,3,1,7,5,6,6,5,5,4,3,3,2,3,5,1,1,6,1,4,5,5,4,3,4,1,5,6,2,1,4,1,5,6,6,5,4,5,3,3,5,1,5,1,5,3,5,3,6,5,3,2.22,1
SS007,1,765,523,2,54,4,5,7,3,2,2,1,1,6,2,2,2,2,2,1,1,1,1,2,2,2,2,2,4,4,7,4,6,2,6,6,2,5,6,2,6,3,5,1,5,6,6,6,6,6,6,6,6,5,6,6,3,4,6,2,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,4,4,5,2,0,0,3,5,5,7,5,6,4,5,1
SS007,1,766,852,2,68,6,6,6,3,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,4,4,6,6,6,5,3,5,3,4,5,4,4,2,3,2,5,4,4,4,4,4,4,4,4,3,3,4,3,2,4,2,4,4,5,5,5,5,3,4,4,3,2,4,2,4,4,4,4,4,4,4,4,3,2,0,0,4,4,4,4,4,4,4,0,0
SS007,1,767,367,1,49,4,99,6,3,2,2,3,1,7,2,1,2,2,2,2,2,2,2,1,2,2,2,2,6,4,7,7,7,7,4,6,2,6,6,2,5,1,1,1,5,7,7,7,7,6,6,6,6,4,3,4,2,1,7,1,7,7,6,6,6,6,1,4,4,1,1,6,1,6,6,3,5,6,4,4,5,5,2,0,0,6,6,6,6,4,5,2,5,1
SS007,1,768,666,2,59,5,3,6,3,2,2,2,1,3,1,1,2,1,2,1,1,1,2,2,2,1,1,1,7,4,7,6,7,7,1,7,4,7,4,4,7,1,1,1,4,7,7,7,7,7,7,4,4,1,1,1,1,1,7,1,7,7,4,4,4,4,4,4,4,1,1,7,1,7,7,7,7,7,7,4,7,7,2,0,0,4,1,1,7,7,7,4,5,1
SS007,1,769,634,2,49,4,5,6,3,2,2,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,5,4,5,4,4,5,3,5,4,5,4,4,5,2,6,2,4,6,7,6,6,5,6,4,3,2,2,2,2,1,4,1,4,5,4,4,5,3,2,3,3,2,1,3,1,4,4,2,4,4,5,5,4,5,2,0,0,3,3,3,4,5,3,3,0,0
SS007,1,770,500,2,46,4,5,6,3,2,2,2,3,6,1,2,2,2,2,1,2,1,2,1,1,1,2,1,7,4,7,7,7,5,3,5,2,5,5,4,6,5,3,1,6,7,7,7,5,7,6,6,5,2,4,3,2,2,7,1,5,4,7,6,6,5,1,5,2,3,2,6,1,5,4,5,6,6,7,3,5,4,2,0,0,6,5,2,3,5,7,5,2,1
SS007,1,771,747,1,42,3,6,4,3,2,2,3,1,1,2,1,1,1,2,2,2,1,1,2,2,1,1,1,6,4,7,7,6,4,4,4,3,5,4,4,4,2,1,1,6,7,7,7,7,7,7,7,7,4,4,5,1,1,7,1,6,7,5,5,5,5,3,4,5,2,1,5,2,6,6,4,6,6,4,5,5,5,2,0,0,7,6,4,5,4,6,4,2,1
SS007,1,772,692,1,62,5,4,6,3,2,2,3,1,4,2,1,2,2,2,1,2,1,2,1,2,2,2,1,6,6,6,4,5,4,4,5,2,5,5,3,4,4,3,6,4,6,7,6,6,4,4,4,4,3,4,4,3,3,6,3,4,4,4,4,4,4,3,3,4,3,4,5,3,5,5,5,5,6,4,4,5,4,2,0,0,4,4,3,5,5,5,4,4.98,1
SS007,1,773,589,1,22,1,2,3,3,2,2,2,1,2,3,1,2,2,2,1,2,2,2,1,1,1,2,2,7,4,7,7,5,7,1,5,4,5,5,2,5,1,1,1,7,7,7,7,7,7,7,2,2,1,1,1,1,1,7,1,6,6,7,7,1,2,1,1,5,1,1,5,1,5,5,1,5,6,5,7,6,5,2,0,0,7,7,6,6,6,6,3,0,0
SS007,1,774,534,1,30,2,3,6,3,1,2,1,1,7,2,1,1,1,1,1,1,1,1,1,2,1,1,2,6,7,7,6,5,6,3,6,2,6,6,2,6,5,1,1,6,7,7,6,6,7,5,3,3,1,1,3,3,1,7,2,6,6,7,3,5,2,1,5,5,5,1,7,3,7,7,3,6,6,3,6,6,5,2,0,0,7,6,6,6,3,7,3,1.02,1
SS007,1,775,358,2,28,2,4,6,1,1,2,3,1,6,1,1,1,1,1,1,2,1,2,1,2,1,1,1,6,5,7,7,7,4,4,7,1,7,7,1,7,6,4,2,7,7,7,7,7,7,7,7,7,4,4,4,4,4,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,4,5,5,4,2,0,0,7,4,4,5,4,4,4,5,1
SS007,1,776,943,2,74,6,5,7,3,2,2,1,1,2,3,2,2,2,1,1,2,1,2,1,2,2,1,1,6,4,6,6,5,4,3,5,2,6,6,2,6,1,1,1,7,2,7,7,6,7,7,5,5,1,1,6,1,1,7,1,7,7,6,6,5,3,1,2,5,1,1,6,1,7,7,5,5,6,5,5,4,6,2,0,0,7,6,7,7,7,7,5,5,1
SS007,1,777,373,2,58,5,9,8,3,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,6,5,6,5,5,4,4,5,3,5,5,3,4,1,1,1,5,7,7,7,7,7,7,3,4,1,1,5,3,1,7,1,6,6,6,6,6,6,2,2,5,2,2,6,2,6,6,4,6,6,6,5,3,4,2,0,0,5,3,3,5,5,5,3,5,1
SS007,1,778,959,1,35,3,6,7,3,2,2,3,1,5,2,1,1,2,2,2,1,1,1,2,2,1,1,1,5,3,7,3,5,3,3,3,3,6,3,3,5,5,3,3,6,7,7,7,7,7,7,6,6,2,5,5,3,3,7,1,5,6,5,5,5,5,2,2,2,1,1,5,1,5,5,1,7,7,5,6,6,6,2,0,0,5,3,3,5,6,5,5,5,1
SS007,1,779,917,1,65,6,99,7,1,2,2,2,1,9,3,2,2,2,2,1,2,1,2,1,1,2,2,1,5,4,7,6,5,5,6,6,1,4,6,1,4,4,4,1,7,6,6,6,6,6,6,6,6,6,4,4,4,4,5,1,6,6,5,5,5,5,4,5,5,5,5,5,4,5,5,3,6,6,6,4,4,6,2,0,0,4,4,3,5,5,6,4,0.01,1
SS007,1,780,495,2,47,4,4,6,3,2,2,2,1,5,1,1,1,1,1,2,2,1,1,1,2,1,1,2,5,5,6,5,6,6,2,6,5,5,5,2,5,4,2,1,6,5,7,6,5,6,7,6,6,4,3,5,4,2,7,3,7,7,5,5,5,5,5,5,6,5,4,6,5,7,6,3,6,6,5,5,5,4,2,0,0,4,5,5,6,3,6,4,5,1
SS007,1,781,916,1,71,6,6,6,3,1,2,1,1,7,2,1,1,2,1,1,1,2,2,2,2,1,1,2,5,4,7,7,7,1,5,7,1,7,7,1,7,4,7,1,7,7,7,7,7,6,7,4,7,1,4,4,4,1,7,4,7,7,6,7,7,7,4,4,6,4,1,6,4,7,7,5,7,7,7,6,6,7,2,0,0,7,6,6,7,7,7,7,0,0
SS007,1,782,780,2,63,5,4,2,3,2,2,3,1,3,2,2,2,2,2,1,2,1,2,1,1,2,2,2,4,4,5,5,5,4,4,5,3,5,5,3,5,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,0,0,5,5,4,5,4,5,5,5,1
SS007,1,783,1013,2,44,3,4,4,3,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,7,7,7,7,7,4,4,7,1,7,7,1,7,1,1,1,1,7,7,7,7,7,7,4,7,1,1,7,4,1,7,1,7,7,7,7,4,7,1,1,7,4,1,7,1,7,7,5,7,7,4,7,7,7,1,10,1,7,7,1,7,7,7,7,5,1
SS007,1,784,449,1,28,2,4,4,3,2,2,1,1,4,2,2,1,2,2,1,2,1,1,1,1,2,2,1,5,5,5,7,7,2,6,4,1,7,6,1,7,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,1,3,7,7,7,7,7,7,7,7,3,7,7,2,4,7,7,7,7,2,7,7,7,7,7,6,1,10,1,7,5,3,7,7,7,7,4.97,1
SS007,1,785,400,2,38,3,6,6,3,2,2,2,1,1,3,2,2,2,2,1,1,1,2,1,1,2,1,2,7,5,7,7,7,6,6,4,3,3,5,3,4,1,1,1,7,7,7,7,7,7,7,7,7,1,1,6,1,1,7,1,5,5,7,7,7,7,1,1,5,1,1,6,1,5,5,2,5,5,4,4,4,4,1,50,1,7,5,4,5,6,6,4,5,1
SS007,1,786,377,2,67,6,4,3,3,2,2,1,1,7,2,2,2,2,2,1,2,1,2,1,2,2,2,1,7,7,7,5,7,1,7,7,1,7,7,1,7,4,4,4,7,7,7,7,7,7,7,7,7,4,7,7,4,4,7,4,7,7,7,7,7,7,4,7,7,4,4,7,4,7,7,5,7,7,7,7,7,7,2,0,0,7,7,7,7,7,7,5,0,0
SS007,1,787,556,1,24,1,6,3,3,2,2,1,1,7,1,1,2,1,1,2,1,2,2,2,2,1,1,2,7,4,7,7,7,2,6,7,1,7,7,1,7,7,1,3,7,4,7,6,6,7,7,7,7,3,3,6,2,3,7,4,6,6,7,6,6,6,3,4,5,2,3,7,4,6,6,1,7,7,4,4,3,3,2,0,0,3,3,6,4,4,6,3,1,1
SS007,1,788,1895,2,51,4,2,6,3,1,2,1,1,7,1,2,1,1,2,2,1,1,1,2,2,1,1,2,6,4,7,2,6,7,1,5,1,7,4,2,5,3,6,1,5,7,7,6,5,5,5,4,5,2,1,1,1,1,6,2,2,5,5,6,4,5,3,1,2,1,1,6,2,5,7,3,6,7,6,6,5,5,2,0,0,7,6,3,4,3,6,4,5,1
